RLS_dim_1,RLS_dim_2,RLS_dim_3,RLS_dim_4,RLS_dim_5,RLS_dim_6,RLS_dim_7,RLS_dim_8,RLS_dim_9,RLS_dim_10,RLS_dim_11,RLS_dim_12,RLS_dim_13,RLS_dim_14,RLS_dim_15,RLS_dim_16,RLS_dim_17,RLS_dim_18,RLS_dim_19,RLS_dim_20,RLS_dim_21,RLS_dim_22,RLS_dim_23,RLS_dim_24,RLS_dim_25,RLS_dim_26,RLS_dim_27,RLS_dim_28,RLS_dim_29,RLS_dim_30,RLS_dim_31,RLS_dim_32,RLS_dim_33,RLS_dim_34,RLS_dim_35,RLS_dim_36,RLS_dim_37,RLS_dim_38,RLS_dim_39,RLS_dim_40,RLS_dim_41,RLS_dim_42,RLS_dim_43,RLS_dim_44,RLS_dim_45,RLS_dim_46,RLS_dim_47,RLS_dim_48,RLS_dim_49,RLS_dim_50,RLS_dim_51,RLS_dim_52,RLS_dim_53,RLS_dim_54,RLS_dim_55,RLS_dim_56,RLS_dim_57,RLS_dim_58,RLS_dim_59,RLS_dim_60,RLS_dim_61,RLS_dim_62,RLS_dim_63,RLS_dim_64,TS_dim_1,TS_dim_2,TS_dim_3,TS_dim_4,TS_dim_5,TS_dim_6,TS_dim_7,TS_dim_8,TS_dim_9,TS_dim_10,TS_dim_11,TS_dim_12,TS_dim_13,TS_dim_14,TS_dim_15,TS_dim_16,TS_dim_17,TS_dim_18,TS_dim_19,TS_dim_20,TS_dim_21,TS_dim_22,TS_dim_23,TS_dim_24,TS_dim_25,TS_dim_26,TS_dim_27,TS_dim_28,TS_dim_29,TS_dim_30,TS_dim_31,TS_dim_32,TS_dim_33,TS_dim_34,TS_dim_35,TS_dim_36,TS_dim_37,TS_dim_38,TS_dim_39,TS_dim_40,TS_dim_41,TS_dim_42,TS_dim_43,TS_dim_44,TS_dim_45,TS_dim_46,TS_dim_47,TS_dim_48,TS_dim_49,TS_dim_50,TS_dim_51,TS_dim_52,TS_dim_53,TS_dim_54,TS_dim_55,TS_dim_56,TS_dim_57,TS_dim_58,TS_dim_59,TS_dim_60,TS_dim_61,TS_dim_62,TS_dim_63,TS_dim_64
-0.18684468,0.0033556228,0.068707295,-0.042121045,0.06563352,0.023537287,0.21823683,-0.017594306,0.03989631,0.01992628,0.06200223,0.034578875,0.04153467,0.036544725,-0.09057135,0.11512081,-0.011187403,-0.04286249,0.035443816,0.01586454,0.043181345,0.060960036,-0.04269004,-0.023597252,-0.010730145,-0.0356714,-0.05710515,0.09877278,-0.12001605,0.11374654,0.03391158,0.021908306,0.062120546,-0.09504193,0.041133873,0.042200074,0.013934791,-0.100616015,-0.0738225,0.09408463,-0.009889165,0.041801453,-0.0111100795,0.01639759,0.10507668,-0.04583988,0.045344103,0.020002976,-0.011485742,0.0423394,-0.12445415,-0.14894822,-0.09844898,0.1322819,-0.16355512,-0.19028018,-0.16820681,0.27005872,-0.10847661,-0.11174412,0.25921643,-0.10680942,-0.03164363,-0.0988861,-0.17276374,0.010666773,0.05415252,-0.036641054,0.067800745,0.02996917,0.22126684,-0.017167717,0.024193734,0.017823342,0.08044563,0.050849408,0.033696853,0.01408048,-0.09316448,0.12032187,-0.013022682,-0.044457678,0.041611627,0.015261672,0.049340054,0.07193708,-0.059106648,-0.030314557,-0.010649338,-0.04943104,-0.06351502,0.11960171,-0.1193124,0.10620981,0.05397439,0.009148943,0.060464144,-0.088155866,0.047773823,0.038128044,0.02208944,-0.100553244,-0.08862795,0.084733285,-0.008275757,0.035262093,-0.012323581,0.041913986,0.116911784,-0.061817836,0.052696925,0.00734663,-0.00879617,0.040573042,-0.13276772,-0.13906704,-0.1062047,0.13793765,-0.16280799,-0.18062401,-0.16080555,0.26089886,-0.11876859,-0.087064296,0.23937963,-0.113508,-0.033654302,-0.09948635
-0.17878982,0.02073772,0.050072975,-0.038744777,0.047335066,-0.0065677203,0.2417374,-0.03475919,0.021608928,0.007803699,0.074968405,0.036333684,0.009461835,0.02670679,-0.107037075,0.1314315,-0.018201973,-0.052292593,0.058659956,0.01600557,0.05629802,0.11396013,-0.05478827,-0.020781355,-0.0264888,-0.063032776,-0.052708272,0.122133374,-0.12305009,0.09158758,0.060802165,0.00022654515,0.051955953,-0.07210572,0.042199418,0.023455584,0.020037174,-0.11138007,-0.08111495,0.111886345,-0.004411481,0.020590708,-0.007947378,0.041259475,0.12469754,-0.060370974,0.068837926,0.017376462,-0.010440787,0.026245456,-0.12742741,-0.14578834,-0.12520935,0.1413139,-0.17388658,-0.15967356,-0.14837712,0.25830516,-0.12875342,-0.07606096,0.25503066,-0.099661164,-0.032654993,-0.09718709,-0.17271397,0.009611599,0.05440083,-0.034681424,0.07094471,0.026127487,0.22199374,-0.02267084,0.025624782,0.016554797,0.07843029,0.045085795,0.041226286,0.012864895,-0.097480915,0.12261152,-0.01639479,-0.04977619,0.045446247,0.019174576,0.05061154,0.072269075,-0.06295339,-0.03807897,-0.013616487,-0.0531656,-0.05999781,0.11892831,-0.12762603,0.10990674,0.065191165,0.011172354,0.06300084,-0.09233381,0.04972463,0.038629286,0.02299701,-0.105085984,-0.09625292,0.085218035,-0.01086725,0.04094328,-0.011525154,0.039941765,0.12657674,-0.06308493,0.058949206,0.0081041455,-0.015388265,0.040220894,-0.13534005,-0.1435846,-0.1063211,0.13559893,-0.16569921,-0.17510796,-0.15823773,0.26447302,-0.12112369,-0.09142688,0.24117509,-0.10692707,-0.03345528,-0.091492414
-0.1824128,0.010024384,0.04535251,-0.039530113,0.10959214,0.022737963,0.22488102,-0.007658599,0.020188363,0.040616,0.08000407,0.0494998,0.03249249,0.032388385,-0.11650755,0.12125243,-0.023353294,-0.0556759,0.059164133,0.008885118,0.059721343,0.083083235,-0.057961408,-0.023931198,-0.03770368,-0.047003746,-0.07239066,0.13912733,-0.13586316,0.12568998,0.09645727,0.001020046,0.04210064,-0.08721471,0.028684542,0.0513414,0.031616956,-0.111684896,-0.11608079,0.09098096,-0.020310687,0.01569098,-0.024019755,0.021555752,0.124017775,-0.06239655,0.07404628,-0.012529516,-0.029796436,0.04639797,-0.1224935,-0.15566318,-0.11979954,0.12948658,-0.17619,-0.16787957,-0.14280154,0.26562068,-0.1370645,-0.07134593,0.2443954,-0.099238895,-0.037851803,-0.08368498,-0.17522362,0.007833451,0.052576184,-0.036718264,0.08695726,0.0225842,0.22123985,-0.02230649,0.02164191,0.020264892,0.08921884,0.04736744,0.03795962,0.021149095,-0.11982467,0.13662195,-0.022538133,-0.0377705,0.045598373,0.011051945,0.061940446,0.08623007,-0.072185084,-0.03881914,-0.024633333,-0.04824367,-0.05917825,0.13735227,-0.12980424,0.12045355,0.0724814,0.0028590262,0.06648543,-0.105398476,0.06493349,0.041795313,0.01863451,-0.109198734,-0.10324049,0.093518004,-0.015371185,0.043143936,-0.015731156,0.034114406,0.13716073,-0.07570295,0.06045063,-0.004018098,-0.02200231,0.04633562,-0.1463015,-0.1487238,-0.116934985,0.13313964,-0.17076498,-0.16605347,-0.15628138,0.2618801,-0.1267021,-0.09103604,0.22756027,-0.09637484,-0.03661765,-0.08112526
-0.17177388,-0.00051327003,0.02820746,-0.039013233,0.10633145,0.028110787,0.21374443,0.001139991,-0.0001840638,0.024051491,0.11058925,0.044331565,0.027094794,0.04331336,-0.13590278,0.13911125,-0.037696145,-0.046642415,0.04153813,0.006928561,0.0759514,0.08528684,-0.075459726,-0.057462234,-0.036424857,-0.021999694,-0.044958524,0.14138775,-0.15031342,0.12805504,0.09238458,0.017440507,0.06148876,-0.12508124,0.11000437,0.042316966,0.0029300516,-0.10465208,-0.10803143,0.120767206,-0.030451037,0.061032057,-0.013036637,0.025155747,0.15788937,-0.0997925,0.035717368,-0.012976083,-0.02238191,0.034302235,-0.14477658,-0.15894791,-0.10774421,0.13419187,-0.17010725,-0.15800187,-0.16024926,0.26276368,-0.12498489,-0.10535745,0.23660322,-0.076033086,-0.03332002,-0.09247516,-0.17325285,0.0067125782,0.045660734,-0.03000553,0.09663448,0.01875785,0.21966356,-0.011804573,0.011783257,0.033781778,0.088952884,0.047292683,0.03852205,0.03527432,-0.13537258,0.14638567,-0.029652402,-0.038002826,0.047761574,0.011781789,0.057053626,0.090255335,-0.07541089,-0.042495508,-0.027880974,-0.04130362,-0.05413957,0.14764896,-0.13737616,0.13282172,0.07948851,-0.0065216124,0.07124998,-0.105936185,0.081660315,0.043352753,0.014657201,-0.11054948,-0.1060445,0.10024224,-0.022793174,0.051536255,-0.024821028,0.026380375,0.15316701,-0.08869644,0.061524246,-0.023058265,-0.026493073,0.054783974,-0.16359872,-0.15755385,-0.121017516,0.12958035,-0.1690189,-0.15826872,-0.16313928,0.26122802,-0.12603441,-0.09426884,0.22192082,-0.08889493,-0.03840216,-0.07880449
-0.19629648,0.01978723,0.046082478,-0.026162218,0.10592261,0.035943516,0.20832527,-0.011461229,0.008861218,0.023047527,0.098801866,0.06881167,0.030858215,0.035342842,-0.17243002,0.14111589,-0.056118146,-0.0448181,0.0336124,-0.009384102,0.07084071,0.093424,-0.10481533,-0.06267295,-0.026549678,-0.03413529,-0.034535557,0.16312025,-0.13732521,0.15146923,0.10097901,-0.01688786,0.060311373,-0.1186344,0.088460855,0.06551833,0.016748924,-0.092062265,-0.107499026,0.11115407,-0.050420947,0.0690996,-0.008196542,0.0023255385,0.20141177,-0.09697801,0.061228972,-0.021324448,-0.02806733,0.06015317,-0.1870226,-0.17273895,-0.10936134,0.14027616,-0.16189711,-0.13996291,-0.17942595,0.24700764,-0.13200705,-0.09878368,0.18549703,-0.08241195,-0.034815624,-0.047440156,-0.17579883,0.0068392307,0.04821962,-0.017436743,0.10535802,0.016489953,0.21556813,-0.008236731,0.008006707,0.043619253,0.08794522,0.046568565,0.038172923,0.040492292,-0.1482225,0.14817286,-0.041819923,-0.035442755,0.05165103,0.0044349357,0.065890744,0.09102477,-0.07967514,-0.054714356,-0.031836078,-0.027524836,-0.051935196,0.15619783,-0.14700247,0.14696398,0.09341538,-0.011332333,0.07600185,-0.11139679,0.102068625,0.044355482,0.012484433,-0.1173296,-0.109690696,0.10757658,-0.02517321,0.060624868,-0.015135378,0.018374264,0.17012958,-0.09901137,0.06084973,-0.035547912,-0.029908001,0.065650225,-0.17692491,-0.16828546,-0.12517947,0.12932825,-0.17686188,-0.13667235,-0.1729371,0.25373328,-0.13939717,-0.106428966,0.20410071,-0.08078158,-0.03359475,-0.07198
-0.19795959,0.007829407,0.029869365,-0.019455792,0.10938472,0.0024450822,0.18546069,-0.002341167,-0.019205855,0.050426077,0.10888758,0.03467036,0.02315519,0.04471978,-0.17157714,0.17602342,-0.05440203,-0.038393736,0.058539797,-0.00853265,0.06129341,0.10993002,-0.091416836,-0.06566454,-0.05137429,-0.020700485,-0.027095594,0.16264777,-0.1285201,0.14438424,0.11184679,-0.015637986,0.077628344,-0.11657211,0.13215815,0.046602383,-0.007537568,-0.11531578,-0.10401808,0.11996079,-0.04929495,0.057062544,0.009376142,-0.025333049,0.20036946,-0.11213867,0.06726294,-0.0360422,-0.038917165,0.09425257,-0.19333549,-0.18647219,-0.1438502,0.14310087,-0.1769933,-0.12328972,-0.1455253,0.26611504,-0.13274357,-0.11846098,0.19435197,-0.06318944,-0.04868344,-0.054089025,-0.1932044,0.0017267689,0.043238103,-0.017312944,0.11738831,0.015744478,0.19740567,-0.0029496062,-0.0054545403,0.049752302,0.09542489,0.042745672,0.03953065,0.05641922,-0.1698896,0.16449928,-0.050714985,-0.02930921,0.06244809,-0.00051722676,0.06957232,0.10549182,-0.09164664,-0.06369868,-0.048115507,-0.011424229,-0.037425995,0.1674529,-0.1492348,0.16325186,0.122967556,-0.036860496,0.0758082,-0.116898656,0.13428004,0.051395774,0.0074306317,-0.110925525,-0.11093995,0.11689606,-0.025845489,0.07189666,-0.023888558,0.000544101,0.19978765,-0.11792706,0.06890942,-0.07368684,-0.03710583,0.079976715,-0.196042,-0.17466971,-0.12694561,0.11667794,-0.17822772,-0.11880809,-0.15686989,0.24303055,-0.13953748,-0.112942606,0.19075638,-0.08443123,-0.058133453,-0.05488825
-0.17610443,-0.01888954,0.045330282,0.006285592,0.11935201,0.00894437,0.21952714,0.016751632,-0.02756331,0.06796022,0.10177436,0.04036025,0.05448656,0.06937332,-0.18379246,0.16914602,-0.07333147,-0.012063747,0.055430472,-0.019659206,0.084927395,0.10397327,-0.11112817,-0.057133555,-0.06285224,0.016678806,-0.013323883,0.17759465,-0.15962844,0.18830323,0.12981652,-0.042512096,0.075114295,-0.11769192,0.12653422,0.06830154,0.010491645,-0.118682005,-0.11023047,0.13761574,-0.035403427,0.068446785,-0.0028646402,-0.0154607305,0.20890617,-0.12987088,0.04175369,-0.08134262,-0.03498425,0.09349837,-0.1922632,-0.18814477,-0.12751403,0.11710035,-0.1999453,-0.10041418,-0.16769738,0.24378867,-0.14652415,-0.14334673,0.1588015,-0.065982945,-0.07875947,-0.037806135,-0.19199681,-0.002537772,0.045256376,-0.00026616454,0.12615998,0.012422264,0.18842018,0.0036183759,-0.018119723,0.06505492,0.09800419,0.036385298,0.040854536,0.05652366,-0.18540913,0.16472626,-0.06392069,-0.029457033,0.06561551,-0.006462857,0.082691535,0.11207569,-0.095012635,-0.08114208,-0.057600874,0.0008958131,-0.024279788,0.17067447,-0.15284187,0.17825624,0.14136843,-0.046594672,0.08006969,-0.12223464,0.16028962,0.05044347,0.009926539,-0.120582104,-0.11903459,0.12922442,-0.024272844,0.07771396,-0.014977425,-0.0064827353,0.22019592,-0.12963027,0.06189353,-0.08704758,-0.04321304,0.09613179,-0.20383593,-0.18998554,-0.13087308,0.115600586,-0.18986923,-0.09847242,-0.15662551,0.23494077,-0.14899233,-0.12510708,0.16626614,-0.073105186,-0.057544254,-0.05188942
-0.16264804,-4.5248773e-05,0.04286184,0.023219004,0.11628606,0.025072921,0.18682025,0.015129027,-0.032941896,0.10276517,0.094664365,0.03405977,0.05020249,0.052031673,-0.2073526,0.17028058,-0.103300326,-0.0313409,0.038028546,-0.02484529,0.1017925,0.123385,-0.09077998,-0.08685375,-0.04646442,0.030548234,-0.004865138,0.15768865,-0.15437213,0.19909175,0.16246794,-0.06031592,0.07976548,-0.11849247,0.17028034,0.053475615,0.0001746621,-0.13912536,-0.1450075,0.12096766,-0.009394939,0.09597241,-0.020206679,-0.009070318,0.22622809,-0.13163337,0.062017966,-0.09679589,-0.04115149,0.097057864,-0.20682645,-0.20825854,-0.14964344,0.13320324,-0.21779798,-0.080299065,-0.15140377,0.22663125,-0.16279218,-0.13218775,0.14349236,-0.045635488,-0.04542271,-0.06919271,-0.18937683,-0.006877795,0.0499056,0.0152620375,0.12929198,0.016122103,0.177295,0.0059765438,-0.033196256,0.07248503,0.101876885,0.026287224,0.036095798,0.058028206,-0.19551694,0.16487122,-0.07816802,-0.02751137,0.05916304,-0.009617209,0.094001114,0.11411846,-0.09834275,-0.09421099,-0.06363737,0.011954963,-0.011610895,0.16820392,-0.15603727,0.19412115,0.15595272,-0.05324495,0.082540154,-0.12313044,0.18584913,0.049388796,0.011888161,-0.128712,-0.1186741,0.13703248,-0.021150472,0.08326207,-0.010811627,-0.012216419,0.23155797,-0.1356211,0.054771177,-0.09593654,-0.04719475,0.10915859,-0.21291745,-0.20174983,-0.13426542,0.119855344,-0.20155662,-0.082912445,-0.15225363,0.23379469,-0.15628892,-0.13388479,0.14896816,-0.065979004,-0.056084797,-0.04851961
-0.1958783,0.0006946856,0.07381438,0.030385576,0.12823452,0.023255335,0.16452605,0.022596471,-0.067996494,0.051999923,0.117494136,0.025702473,0.03136215,0.037181094,-0.17345284,0.17458872,-0.085872,-0.02802453,0.06296028,-0.019838061,0.12118004,0.12335531,-0.092530474,-0.10868411,-0.08043452,0.021391293,-0.0040668957,0.18793121,-0.17507386,0.1886162,0.16789591,-0.06043049,0.0701947,-0.10216168,0.2040499,0.057374638,0.0053064977,-0.12560886,-0.120020114,0.1298986,-0.021576185,0.08036601,-0.0153584285,-0.024368439,0.24519351,-0.13201618,0.04049748,-0.12542821,-0.031413697,0.11245015,-0.22649457,-0.22162601,-0.12196627,0.09760856,-0.20649503,-0.09122552,-0.14078024,0.24012902,-0.14336349,-0.13871753,0.14456354,-0.06011674,-0.04046081,-0.057672657,-0.19402152,-0.0096728355,0.055958748,0.02170971,0.13222504,0.018404722,0.16661474,0.0046542287,-0.039551906,0.070464075,0.10074419,0.021721402,0.037874177,0.061298817,-0.19572794,0.1649313,-0.08414391,-0.031897377,0.06394182,-0.0038368255,0.09652263,0.11480954,-0.103036106,-0.098726735,-0.06938802,0.014907867,0.002157241,0.16647372,-0.16319102,0.1977078,0.16651234,-0.057523906,0.083292484,-0.12353355,0.20230314,0.0515503,0.012681894,-0.13175061,-0.12014371,0.13830924,-0.019753601,0.087904796,-0.00325948,-0.014050111,0.24312794,-0.13916478,0.0569987,-0.104014635,-0.052977175,0.112648964,-0.21949589,-0.20844024,-0.13906437,0.115490556,-0.20907438,-0.07569677,-0.1502406,0.22732043,-0.15625307,-0.13939083,0.14133799,-0.06050229,-0.053398058,-0.046675205
-0.20169677,-0.028718196,0.06374868,0.037591286,0.13536903,0.012316203,0.16306327,-0.0025163032,-0.063548036,0.08636813,0.093112096,0.034135573,0.030697966,0.0682634,-0.20256665,0.15827951,-0.069284484,-0.021330051,0.04866357,0.0032336293,0.098954804,0.09996012,-0.12435595,-0.11589906,-0.084689766,0.03308596,-0.0008180565,0.18965942,-0.160263,0.20445393,0.15309834,-0.06499095,0.082067914,-0.12697434,0.22826509,0.056091916,0.031457506,-0.1227842,-0.12739506,0.14239557,-0.017236399,0.10394221,-0.012826223,-0.021126516,0.25029677,-0.14427006,0.063593715,-0.10308831,-0.044802926,0.09413538,-0.21006389,-0.19581658,-0.13773973,0.12892577,-0.19158699,-0.08462824,-0.1646582,0.21138705,-0.17113343,-0.13836753,0.14242503,-0.05741393,-0.07068419,-0.039246265,-0.19595087,-0.0083067715,0.054355085,0.025004953,0.13547757,0.017481804,0.16448066,0.010506801,-0.045516398,0.07223484,0.10105765,0.017543087,0.03843606,0.064407796,-0.19966471,0.16503334,-0.088613816,-0.03663774,0.06294575,-0.006638035,0.09723908,0.116010904,-0.103368044,-0.102276124,-0.06977758,0.02168572,0.005819708,0.163412,-0.16766271,0.20468217,0.16816217,-0.057497382,0.08086485,-0.1235708,0.21044242,0.05204907,0.0139121115,-0.13147312,-0.11443907,0.1387738,-0.020539805,0.08961059,-0.0059162974,-0.01802615,0.24876708,-0.1403791,0.05573237,-0.1083498,-0.05235955,0.11555451,-0.22009748,-0.21019584,-0.13788432,0.118287325,-0.20914173,-0.07084596,-0.15163523,0.22530365,-0.15716392,-0.14054766,0.13768971,-0.060477614,-0.054449648,-0.048300743
-0.20527108,-0.022283347,0.07365236,0.04172082,0.11964068,0.01776638,0.16706306,0.011103866,-0.05685921,0.06658752,0.110062644,0.021739949,0.010532672,0.065384984,-0.21934868,0.18400785,-0.087645,-0.04833819,0.04913356,-0.021207677,0.09471028,0.11190083,-0.10640708,-0.100655496,-0.07604637,0.041665222,0.014820608,0.18613969,-0.18230566,0.21118182,0.17023645,-0.0624683,0.048052393,-0.11932502,0.20524865,0.051467545,-0.007853154,-0.12993485,-0.09872975,0.13243793,-0.0062146597,0.116389,0.011943199,-0.021376863,0.24730316,-0.16009293,0.05177468,-0.1015174,-0.051564474,0.12207033,-0.2105407,-0.21484862,-0.14378946,0.11995798,-0.21146698,-0.06611771,-0.14690804,0.21984029,-0.15149236,-0.12663591,0.14144054,-0.045873467,-0.04752947,-0.057609223,-0.19626546,-0.008801386,0.05686444,0.026299834,0.13759285,0.01955384,0.15756468,0.011870854,-0.050634667,0.072166085,0.105941296,0.013292037,0.034878634,0.06859738,-0.2023344,0.16780949,-0.09339766,-0.037486225,0.05724518,-0.005533442,0.10032353,0.11750442,-0.106808186,-0.10362618,-0.06819299,0.022795528,0.008919567,0.15994573,-0.16802761,0.21088785,0.16826403,-0.056563497,0.08115721,-0.12617975,0.22052234,0.0522359,0.017471112,-0.13090926,-0.1133199,0.13610417,-0.018630601,0.09038394,-0.009392858,-0.020794261,0.25132394,-0.13979852,0.056105986,-0.108240604,-0.054574996,0.11679074,-0.22077465,-0.20976186,-0.13990802,0.12116617,-0.21422505,-0.06362057,-0.15219313,0.22523773,-0.16108024,-0.14064384,0.13247228,-0.058651388,-0.053761393,-0.05005169
-0.2036646,0.009114778,0.06503859,0.021874484,0.14720736,0.0227735,0.15433285,0.021301351,-0.057042856,0.06824969,0.104991354,0.02109651,0.0392502,0.06609843,-0.21925612,0.16696125,-0.10034292,-0.050769012,0.03811042,0.01793972,0.10132441,0.11219615,-0.09876296,-0.083281286,-0.063833795,0.025208151,0.03095605,0.1553147,-0.16642076,0.20602286,0.19242275,-0.09922369,0.077967204,-0.14230038,0.2304446,0.055666696,0.026945543,-0.1336812,-0.13246427,0.15369645,-0.0396275,0.09649518,-0.010160333,-0.045323886,0.2634079,-0.14525388,0.03815585,-0.105375685,-0.023090418,0.11363991,-0.18621121,-0.21193528,-0.14297742,0.11465292,-0.20528477,-0.061049387,-0.16350305,0.21745929,-0.14521858,-0.14400184,0.12627603,-0.060063258,-0.04261145,-0.07768574,-0.19666314,-0.008197457,0.060173392,0.02588144,0.13835111,0.0207479,0.15395243,0.011992604,-0.052081436,0.07274026,0.10214436,0.016525488,0.034248233,0.06870508,-0.20258075,0.16673851,-0.094094574,-0.034155257,0.05999294,-0.0018213689,0.10047041,0.116683245,-0.10655606,-0.1049137,-0.07126275,0.02415973,0.015289277,0.16494584,-0.16732213,0.20771348,0.1717031,-0.061721563,0.08011487,-0.12380487,0.22617912,0.05385959,0.015130803,-0.13240176,-0.11455518,0.13779414,-0.01901897,0.090550184,-0.0030961037,-0.018382179,0.25439626,-0.14084762,0.055494502,-0.11200094,-0.05777985,0.11656147,-0.22477305,-0.21397328,-0.14327061,0.11886716,-0.21990716,-0.0619089,-0.15250081,0.22120857,-0.16034454,-0.14288408,0.13052443,-0.05623567,-0.05102092,-0.04910469
-0.20635702,-0.013964545,0.030754989,0.029087212,0.13098647,0.016049057,0.15079062,0.021342495,-0.0634823,0.08390285,0.1114297,0.0034937225,0.05387342,0.07304046,-0.21858694,0.18366715,-0.10188664,-0.027972259,0.037918456,-0.004129225,0.105164014,0.13127057,-0.11980948,-0.12706432,-0.050454162,0.010555359,0.014016118,0.16591561,-0.15861091,0.21020731,0.17336214,-0.06385987,0.102087714,-0.118732415,0.22067021,0.0765779,0.025736287,-0.13104852,-0.10732827,0.13316926,-0.011732218,0.07978777,-0.006425879,-0.034827475,0.25864422,-0.12781751,0.03441757,-0.105940394,-0.055633817,0.11057576,-0.2115094,-0.20731647,-0.13714148,0.1130288,-0.24191296,-0.047507074,-0.14763689,0.2343346,-0.1555725,-0.13632639,0.1261046,-0.045488007,-0.047024474,-0.07785679,-0.19663632,-0.007354021,0.059277505,0.026115656,0.13872093,0.020522833,0.15456209,0.013725489,-0.052477628,0.07353681,0.10105038,0.016578622,0.034627795,0.06916362,-0.20394868,0.16638184,-0.09441647,-0.034606032,0.060435787,-0.0032145977,0.10035239,0.116867125,-0.10578227,-0.105093494,-0.07167536,0.02584076,0.015338063,0.16530442,-0.16816863,0.20896685,0.17114949,-0.06187129,0.08009577,-0.123844504,0.22670662,0.05367863,0.0150695145,-0.13302258,-0.11355227,0.13880724,-0.019112945,0.09117326,-0.0035653114,-0.018273115,0.25522065,-0.141366,0.05458802,-0.11355543,-0.056854427,0.117373586,-0.22593594,-0.21489114,-0.14364362,0.11876953,-0.21880996,-0.061496973,-0.15311992,0.2200737,-0.16009319,-0.1426096,0.12934399,-0.056383014,-0.049954534,-0.049250603
-0.18869185,0.0032592528,0.07197211,0.015067981,0.15858755,0.029282216,0.14868721,0.0085705,-0.051285602,0.09339522,0.10867597,0.005713108,0.036380317,0.07582889,-0.20088482,0.163508,-0.10309728,-0.043364078,0.06387703,-0.0133898,0.09825315,0.114164405,-0.09195977,-0.10496026,-0.07483497,0.036005374,0.013083622,0.16806184,-0.17741856,0.21613029,0.17915277,-0.04499132,0.07803215,-0.10926526,0.21717134,0.055817973,0.013654903,-0.1314461,-0.08936577,0.13029191,-0.03177249,0.108840734,0.0061717145,-0.010930805,0.24793807,-0.15811475,0.04306089,-0.11883314,-0.04090856,0.124463886,-0.22122873,-0.19671017,-0.1545655,0.10550109,-0.24825598,-0.067744344,-0.14119126,0.21490562,-0.16364212,-0.18025573,0.12185243,-0.063465275,-0.053174112,-0.073018864,-0.19725108,-0.007850051,0.05982995,0.027285397,0.13934982,0.020373285,0.15287238,0.013121337,-0.053308696,0.07319802,0.101810396,0.015289254,0.03534347,0.07003766,-0.20288289,0.16654015,-0.09604229,-0.036542527,0.05960443,-0.0018906295,0.100798205,0.11720115,-0.10694969,-0.105505265,-0.07114458,0.024817348,0.0169079,0.16410047,-0.17003933,0.20977324,0.17139107,-0.061241865,0.080269754,-0.12409955,0.22869134,0.05330068,0.017499328,-0.13395047,-0.11343801,0.13754743,-0.018252522,0.09204365,-0.003945112,-0.019073762,0.2568556,-0.14147276,0.0546315,-0.113322735,-0.058163702,0.11780512,-0.22543287,-0.21638215,-0.1433971,0.11894685,-0.2203958,-0.05971408,-0.15350163,0.22028232,-0.16145915,-0.14333922,0.1276305,-0.05482626,-0.04838276,-0.049429893
-0.18590534,0.0074550044,0.043727987,0.034163583,0.1530929,0.021808702,0.15349793,0.03366488,-0.049959354,0.07784569,0.09099294,0.015125565,0.028077114,0.059120804,-0.22577703,0.17990148,-0.079345316,-0.034052815,0.048386022,0.015688403,0.096770786,0.11838654,-0.11213272,-0.10799573,-0.06076643,0.006576482,0.007951818,0.16214414,-0.17591703,0.23427716,0.1894245,-0.06817275,0.076267734,-0.118308075,0.21410146,0.05822416,0.022352895,-0.12318843,-0.122984074,0.15016904,-0.014498811,0.1069944,0.014689177,-0.03726395,0.2546377,-0.1427401,0.0552708,-0.10964769,-0.061226126,0.09907544,-0.22385964,-0.2258547,-0.14340618,0.12006537,-0.21127127,-0.073155984,-0.14628392,0.22376089,-0.14863828,-0.13006417,0.10071767,-0.06296978,-0.062247805,-0.07447386,-0.19591951,-0.009582847,0.06138909,0.029055834,0.13883078,0.020513058,0.15255001,0.011366725,-0.05343449,0.07389963,0.10307759,0.015716905,0.033732146,0.06879264,-0.20299542,0.1660366,-0.09714787,-0.033602193,0.05907645,-0.0014440119,0.10363161,0.11747229,-0.1069715,-0.10578424,-0.072331876,0.023323774,0.017005205,0.16562963,-0.16728252,0.20834088,0.17263669,-0.061858416,0.08191094,-0.12574387,0.22990036,0.053070486,0.016823113,-0.13435206,-0.11590278,0.13860369,-0.018035904,0.090855494,-0.0010203123,-0.018763974,0.2554989,-0.14067101,0.053368032,-0.112335205,-0.06051123,0.11903,-0.2263577,-0.21694863,-0.14495754,0.11986554,-0.22273779,-0.057717204,-0.1526109,0.22126424,-0.16283959,-0.14442092,0.12587905,-0.053259254,-0.047251165,-0.050229073
